"BuildingID","Date","Time","TargetTemp","ActualTemp","System","SystemAge","BuildingMgr","BuildingAge","product","Country"
6,"6/19/13","4:33:07",68,59,4,1,"M6",9,"AC1000","Singapore"
6,"6/11/13","2:00:01",65,76,8,15,"M6",9,"AC1000","Singapore"
6,"6/21/13","6:33:07",69,66,3,1,"M6",9,"AC1000","Singapore"
6,"6/1/13","22:00:01",70,65,5,12,"M6",9,"AC1000","Singapore"
6,"6/16/13","13:13:19",65,64,4,26,"M6",9,"AC1000","Singapore"
6,"6/29/13","2:43:51",66,55,16,4,"M6",9,"AC1000","Singapore"
6,"6/14/13","17:43:51",70,75,10,13,"M6",9,"AC1000","Singapore"
7,"6/12/13","11:00:01",69,62,2,11,"M7",13,"FN39TG","South Africa"
7,"6/20/13","19:00:01",67,55,17,5,"M7",13,"FN39TG","South Africa"
7,"6/27/13","8:43:51",68,61,15,28,"M7",13,"FN39TG","South Africa"
7,"6/1/13","12:43:51",69,79,6,15,"M7",13,"FN39TG","South Africa"
7,"6/5/13","22:13:20",67,73,18,19,"M7",13,"FN39TG","South Africa"
7,"6/13/13","6:33:07",66,78,9,11,"M7",13,"FN39TG","South Africa"
7,"6/1/13","0:00:01",69,60,5,8,"M7",13,"FN39TG","South Africa"
7,"6/4/13","3:00:01",69,71,13,28,"M7",13,"FN39TG","South Africa"
7,"6/12/13","11:00:01",70,63,14,6,"M7",13,"FN39TG","South Africa"
7,"6/1/13","6:13:19",69,64,9,28,"M7",13,"FN39TG","South Africa"
7,"6/2/13","7:13:19",67,71,15,2,"M7",13,"FN39TG","South Africa"
7,"6/9/13","14:13:19",68,80,5,9,"M7",13,"FN39TG","South Africa"
7,"6/14/13","19:13:19",69,56,3,25,"M7",13,"FN39TG","South Africa"
7,"6/18/13","11:33:07",67,64,8,29,"M7",13,"FN39TG","South Africa"
7,"6/18/13","23:13:19",67,69,3,7,"M7",13,"FN39TG","South Africa"
7,"6/28/13","9:43:51",65,68,8,5,"M7",13,"FN39TG","South Africa"
7,"6/8/13","19:43:51",70,74,12,3,"M7",13,"FN39TG","South Africa"
7,"6/18/13","17:45:56",69,78,8,8,"M7",13,"FN39TG","South Africa"
7,"6/6/13","17:45:56",65,63,4,28,"M7",13,"FN39TG","South Africa"
7,"6/2/13","0:13:19",70,74,2,27,"M7",13,"FN39TG","South Africa"
7,"6/6/13","4:13:19",67,77,14,11,"M7",13,"FN39TG","South Africa"
7,"6/14/13","12:13:19",68,80,4,14,"M7",13,"FN39TG","South Africa"
7,"6/23/13","21:13:19",69,63,9,12,"M7",13,"FN39TG","South Africa"
7,"6/20/13","0:13:20",70,80,13,24,"M7",13,"FN39TG","South Africa"
7,"6/28/13","8:13:20",67,73,3,19,"M7",13,"FN39TG","South Africa"
7,"6/8/13","18:13:20",68,61,19,22,"M7",13,"FN39TG","South Africa"
7,"6/12/13","22:13:20",65,76,1,9,"M7",13,"FN39TG","South Africa"
7,"6/23/13","9:33:07",67,66,18,28,"M7",13,"FN39TG","South Africa"
7,"6/23/13","15:00:01",69,66,8,13,"M7",13,"FN39TG","South Africa"
7,"6/26/13","18:00:01",68,58,19,27,"M7",13,"FN39TG","South Africa"
7,"6/30/13","22:00:01",69,58,8,23,"M7",13,"FN39TG","South Africa"
7,"6/9/13","7:13:19",69,56,13,12,"M7",13,"FN39TG","South Africa"
7,"6/2/13","12:13:20",70,59,4,24,"M7",13,"FN39TG","South Africa"
7,"6/3/13","13:13:20",68,64,4,18,"M7",13,"FN39TG","South Africa"
7,"6/5/13","21:33:07",65,66,1,10,"M7",13,"FN39TG","South Africa"
7,"6/13/13","5:00:01",68,68,12,23,"M7",13,"FN39TG","South Africa"
7,"6/22/13","14:00:01",66,71,6,13,"M7",13,"FN39TG","South Africa"
7,"6/16/13","14:13:19",65,77,6,19,"M7",13,"FN39TG","South Africa"
7,"6/17/13","21:43:51",67,80,10,13,"M7",13,"FN39TG","South Africa"
7,"6/9/13","19:13:20",65,72,13,6,"M7",13,"FN39TG","South Africa"
7,"6/6/13","22:33:07",68,65,2,22,"M7",13,"FN39TG","South Africa"
7,"6/7/13","23:33:07",70,77,14,4,"M7",13,"FN39TG","South Africa"
7,"6/30/13","4:43:51",65,74,14,26,"M7",13,"FN39TG","South Africa"
7,"6/15/13","19:43:51",70,61,19,15,"M7",13,"FN39TG","South Africa"
7,"6/30/13","10:13:20",65,66,16,5,"M7",13,"FN39TG","South Africa"
7,"6/10/13","20:13:20",69,67,6,3,"M7",13,"FN39TG","South Africa"
7,"6/15/13","1:33:07",68,69,7,5,"M7",13,"FN39TG","South Africa"
7,"6/25/13","11:33:07",68,63,20,6,"M7",13,"FN39TG","South Africa"
7,"6/9/13","1:45:56",65,72,7,29,"M7",13,"FN39TG","South Africa"
7,"6/21/13","13:45:56",69,77,10,1,"M7",13,"FN39TG","South Africa"
7,"6/26/13","18:45:56",67,63,11,27,"M7",13,"FN39TG","South Africa"
7,"6/23/13","21:45:56",65,63,18,22,"M7",13,"FN39TG","South Africa"
7,"6/24/13","22:45:56",66,61,16,26,"M7",13,"FN39TG","South Africa"
7,"6/9/13","13:45:56",65,63,1,22,"M7",13,"FN39TG","South Africa"
7,"6/11/13","15:45:56",69,80,3,8,"M7",13,"FN39TG","South Africa"
7,"6/14/13","11:43:51",67,79,16,26,"M7",13,"FN39TG","South Africa"
7,"6/29/13","2:13:20",68,72,17,13,"M7",13,"FN39TG","South Africa"
7,"6/18/13","21:13:20",65,80,4,5,"M7",13,"FN39TG","South Africa"
7,"6/25/13","4:33:07",70,75,4,20,"M7",13,"FN39TG","South Africa"
7,"6/26/13","5:33:07",68,69,2,25,"M7",13,"FN39TG","South Africa"
7,"6/21/13","6:00:01",65,69,9,2,"M7",13,"FN39TG","South Africa"
7,"6/5/13","20:00:01",69,74,2,10,"M7",13,"FN39TG","South Africa"
7,"6/17/13","8:13:19",68,65,4,21,"M7",13,"FN39TG","South Africa"
7,"6/30/13","21:13:19",68,64,6,30,"M7",13,"FN39TG","South Africa"
7,"6/26/13","23:43:51",66,69,13,4,"M7",13,"FN39TG","South Africa"
7,"6/6/13","15:33:07",66,80,11,23,"M7",13,"FN39TG","South Africa"
7,"6/8/13","17:33:07",65,74,3,17,"M7",13,"FN39TG","South Africa"
7,"6/24/13","9:00:01",70,60,8,4,"M7",13,"FN39TG","South Africa"
7,"6/6/13","9:13:20",65,64,14,13,"M7",13,"FN39TG","South Africa"
7,"6/11/13","2:13:19",69,66,2,8,"M7",13,"FN39TG","South Africa"
7,"6/14/13","5:13:19",69,55,2,27,"M7",13,"FN39TG","South Africa"
7,"6/29/13","20:13:19",69,67,9,19,"M7",13,"FN39TG","South Africa"
7,"6/6/13","3:43:51",70,79,9,14,"M7",13,"FN39TG","South Africa"
7,"6/24/13","21:43:51",66,55,2,4,"M7",13,"FN39TG","South Africa"
7,"6/21/13","0:33:07",68,59,14,14,"M7",13,"FN39TG","South Africa"
7,"6/26/13","5:33:07",67,73,10,25,"M7",13,"FN39TG","South Africa"
7,"6/27/13","12:45:56",69,62,16,4,"M7",13,"FN39TG","South Africa"
7,"6/9/13","6:45:56",66,71,14,4,"M7",13,"FN39TG","South Africa"
7,"6/19/13","3:13:19",69,72,1,4,"M7",13,"FN39TG","South Africa"
7,"6/23/13","7:13:19",70,80,16,15,"M7",13,"FN39TG","South Africa"
7,"6/23/13","13:43:51",67,61,12,2,"M7",13,"FN39TG","South Africa"
7,"6/25/13","15:43:51",65,65,6,1,"M7",13,"FN39TG","South Africa"
7,"6/11/13","7:13:20",65,72,9,24,"M7",13,"FN39TG","South Africa"
7,"6/12/13","8:13:20",68,73,3,3,"M7",13,"FN39TG","South Africa"
7,"6/27/13","5:00:01",65,58,14,14,"M7",13,"FN39TG","South Africa"
7,"6/4/13","12:00:01",66,74,1,1,"M7",13,"FN39TG","South Africa"
7,"6/9/13","17:00:01",68,66,9,25,"M7",13,"FN39TG","South Africa"
7,"6/10/13","18:00:01",66,71,1,24,"M7",13,"FN39TG","South Africa"
7,"6/16/13","0:13:19",68,78,7,7,"M7",13,"FN39TG","South Africa"
7,"6/24/13","8:13:19",69,74,8,28,"M7",13,"FN39TG","South Africa"
7,"6/4/13","18:13:19",65,65,9,14,"M7",13,"FN39TG","South Africa"
7,"6/17/13","7:43:51",66,73,20,8,"M7",13,"FN39TG","South Africa"
7,"6/12/13","14:33:07",67,77,8,22,"M7",13,"FN39TG","South Africa"
7,"6/26/13","4:00:01",65,62,6,14,"M7",13,"FN39TG","South Africa"
7,"6/29/13","19:43:51",66,68,1,18,"M7",13,"FN39TG","South Africa"
7,"6/17/13","19:33:07",69,72,5,20,"M7",13,"FN39TG","South Africa"
7,"6/12/13","20:00:01",65,55,6,14,"M7",13,"FN39TG","South Africa"
7,"6/19/13","3:13:19",69,65,4,4,"M7",13,"FN39TG","South Africa"
7,"6/24/13","14:43:51",66,66,4,20,"M7",13,"FN39TG","South Africa"
7,"6/27/13","17:43:51",65,67,11,25,"M7",13,"FN39TG","South Africa"
7,"6/20/13","22:33:07",69,77,7,23,"M7",13,"FN39TG","South Africa"
7,"6/30/13","8:45:56",66,68,4,4,"M7",13,"FN39TG","South Africa"
7,"6/9/13","17:45:56",65,77,17,23,"M7",13,"FN39TG","South Africa"
7,"6/14/13","22:45:56",66,63,17,23,"M7",13,"FN39TG","South Africa"
7,"6/23/13","7:45:56",66,70,11,4,"M7",13,"FN39TG","South Africa"
7,"6/2/13","9:13:19",66,79,4,29,"M7",13,"FN39TG","South Africa"
7,"6/15/13","22:13:19",70,56,11,2,"M7",13,"FN39TG","South Africa"
7,"6/11/13","0:13:20",70,74,13,13,"M7",13,"FN39TG","South Africa"
7,"6/14/13","3:13:20",67,56,15,16,"M7",13,"FN39TG","South Africa"
7,"6/2/13","3:00:01",69,69,9,5,"M7",13,"FN39TG","South Africa"
7,"6/8/13","15:13:19",67,65,13,29,"M7",13,"FN39TG","South Africa"
7,"6/2/13","21:13:20",68,57,2,9,"M7",13,"FN39TG","South Africa"
7,"6/3/13","4:00:01",65,76,13,20,"M7",13,"FN39TG","South Africa"
7,"6/6/13","7:00:01",69,70,14,14,"M7",13,"FN39TG","South Africa"
7,"6/9/13","16:13:19",68,69,12,5,"M7",13,"FN39TG","South Africa"
7,"6/6/13","1:33:07",67,76,8,30,"M7",13,"FN39TG","South Africa"
7,"6/12/13","13:00:01",67,76,6,4,"M7",13,"FN39TG","South Africa"
7,"6/18/13","1:43:51",65,68,15,7,"M7",13,"FN39TG","South Africa"
7,"6/27/13","10:43:51",69,62,11,27,"M7",13,"FN39TG","South Africa"
7,"6/22/13","11:13:20",67,72,20,2,"M7",13,"FN39TG","South Africa"
7,"6/1/13","2:45:56",70,68,19,4,"M7",13,"FN39TG","South Africa"
7,"6/22/13","23:45:56",69,76,8,23,"M7",13,"FN39TG","South Africa"
7,"6/5/13","12:45:56",69,65,17,4,"M7",13,"FN39TG","South Africa"
7,"6/10/13","17:45:56",68,61,8,27,"M7",13,"FN39TG","South Africa"
7,"6/27/13","21:00:01",69,74,15,7,"M7",13,"FN39TG","South Africa"
7,"6/28/13","22:00:01",68,63,4,6,"M7",13,"FN39TG","South Africa"
7,"6/3/13","3:13:19",66,74,3,18,"M7",13,"FN39TG","South Africa"
7,"6/20/13","20:13:19",68,76,1,13,"M7",13,"FN39TG","South Africa"
7,"6/8/13","14:43:51",65,75,8,3,"M7",13,"FN39TG","South Africa"
7,"6/9/13","21:13:20",66,69,1,19,"M7",13,"FN39TG","South Africa"
7,"6/16/13","4:33:07",70,57,2,19,"M7",13,"FN39TG","South Africa"
7,"6/18/13","6:33:07",65,66,20,30,"M7",13,"FN39TG","South Africa"
7,"6/19/13","13:00:01",69,59,20,18,"M7",13,"FN39TG","South Africa"
7,"6/4/13","4:13:19",67,55,7,13,"M7",13,"FN39TG","South Africa"
7,"6/9/13","9:13:19",69,71,13,13,"M7",13,"FN39TG","South Africa"
7,"6/18/13","0:13:20",69,56,7,29,"M7",13,"FN39TG","South Africa"
7,"6/27/13","9:13:20",65,63,1,27,"M7",13,"FN39TG","South Africa"
7,"6/2/13","14:13:20",69,55,20,2,"M7",13,"FN39TG","South Africa"
7,"6/10/13","22:13:20",67,64,6,12,"M7",13,"FN39TG","South Africa"
7,"6/2/13","2:13:19",69,55,10,29,"M7",13,"FN39TG","South Africa"
7,"6/29/13","5:43:51",68,68,11,18,"M7",13,"FN39TG","South Africa"
7,"6/7/13","19:13:20",69,72,4,18,"M7",13,"FN39TG","South Africa"
7,"6/19/13","7:33:07",65,70,3,4,"M7",13,"FN39TG","South Africa"
7,"6/11/13","5:00:01",67,58,1,12,"M7",13,"FN39TG","South Africa"
7,"6/14/13","14:13:19",66,71,5,23,"M7",13,"FN39TG","South Africa"
7,"6/18/13","18:13:19",67,77,1,21,"M7",13,"FN39TG","South Africa"
7,"6/25/13","1:43:51",69,60,1,7,"M7",13,"FN39TG","South Africa"
7,"6/19/13","1:13:20",68,64,12,30,"M7",13,"FN39TG","South Africa"
7,"6/15/13","3:33:07",66,72,4,14,"M7",13,"FN39TG","South Africa"
7,"6/30/13","18:33:07",66,56,15,21,"M7",13,"FN39TG","South Africa"
7,"6/18/13","12:45:56",69,65,13,30,"M7",13,"FN39TG","South Africa"
7,"6/8/13","8:45:56",69,61,16,19,"M7",13,"FN39TG","South Africa"
7,"6/30/13","5:13:20",67,73,3,29,"M7",13,"FN39TG","South Africa"
7,"6/5/13","10:13:20",65,70,6,10,"M7",13,"FN39TG","South Africa"
7,"6/6/13","11:13:20",69,58,12,30,"M7",13,"FN39TG","South Africa"
7,"6/19/13","12:13:19",68,60,16,27,"M7",13,"FN39TG","South Africa"
7,"6/21/13","20:43:51",67,79,10,17,"M7",13,"FN39TG","South Africa"
7,"6/28/13","3:13:20",67,56,1,19,"M7",13,"FN39TG","South Africa"
7,"6/17/13","4:00:01",69,73,10,14,"M7",13,"FN39TG","South Africa"
7,"6/27/13","14:00:01",66,61,11,7,"M7",13,"FN39TG","South Africa"
7,"6/30/13","17:00:01",66,70,7,29,"M7",13,"FN39TG","South Africa"
7,"6/10/13","3:13:19",70,76,19,8,"M7",13,"FN39TG","South Africa"
7,"6/11/13","4:13:19",67,69,3,7,"M7",13,"FN39TG","South Africa"
7,"6/16/13","9:13:19",67,58,3,18,"M7",13,"FN39TG","South Africa"
7,"6/21/13","14:13:19",66,62,11,30,"M7",13,"FN39TG","South Africa"
7,"6/5/13","4:43:51",67,63,7,3,"M7",13,"FN39TG","South Africa"
7,"6/22/13","21:43:51",67,65,5,4,"M7",13,"FN39TG","South Africa"
7,"6/10/13","15:13:20",65,66,15,23,"M7",13,"FN39TG","South Africa"
7,"6/16/13","21:13:20",66,77,18,5,"M7",13,"FN39TG","South Africa"
7,"6/20/13","7:00:01",65,79,6,13,"M7",13,"FN39TG","South Africa"
7,"6/19/13","12:13:19",65,58,19,26,"M7",13,"FN39TG","South Africa"
7,"6/22/13","15:13:19",68,78,8,30,"M7",13,"FN39TG","South Africa"
7,"6/17/13","16:43:51",66,79,10,15,"M7",13,"FN39TG","South Africa"
7,"6/21/13","20:43:51",69,65,13,6,"M7",13,"FN39TG","South Africa"
7,"6/13/13","18:13:20",66,56,9,8,"M7",13,"FN39TG","South Africa"
7,"6/15/13","20:13:20",70,78,5,25,"M7",13,"FN39TG","South Africa"
7,"6/8/13","19:33:07",65,67,10,2,"M7",13,"FN39TG","South Africa"
7,"6/14/13","1:45:56",70,68,9,9,"M7",13,"FN39TG","South Africa"
7,"6/19/13","5:13:19",65,59,10,8,"M7",13,"FN39TG","South Africa"
7,"6/30/13","16:13:19",67,79,15,16,"M7",13,"FN39TG","South Africa"
7,"6/2/13","18:13:19",67,74,13,21,"M7",13,"FN39TG","South Africa"
7,"6/15/13","7:43:51",70,77,4,9,"M7",13,"FN39TG","South Africa"
7,"6/16/13","8:43:51",69,78,11,22,"M7",13,"FN39TG","South Africa"
7,"6/17/13","9:43:51",67,75,10,8,"M7",13,"FN39TG","South Africa"
7,"6/18/13","10:43:51",68,66,8,1,"M7",13,"FN39TG","South Africa"
7,"6/26/13","18:43:51",68,77,3,20,"M7",13,"FN39TG","South Africa"
7,"6/6/13","4:13:20",68,65,8,3,"M7",13,"FN39TG","South Africa"
7,"6/30/13","4:33:07",66,57,20,10,"M7",13,"FN39TG","South Africa"
7,"6/12/13","16:33:07",70,75,3,21,"M7",13,"FN39TG","South Africa"
7,"6/19/13","11:43:51",67,74,12,11,"M7",13,"FN39TG","South Africa"
7,"6/23/13","15:43:51",70,61,13,27,"M7",13,"FN39TG","South Africa"
7,"6/30/13","22:43:51",65,76,17,13,"M7",13,"FN39TG","South Africa"
7,"6/14/13","12:13:20",67,70,4,23,"M7",13,"FN39TG","South Africa"
7,"6/29/13","15:13:19",65,66,2,22,"M7",13,"FN39TG","South Africa"
7,"6/15/13","7:43:51",66,72,7,29,"M7",13,"FN39TG","South Africa"
7,"6/16/13","8:43:51",65,56,7,20,"M7",13,"FN39TG","South Africa"
7,"6/15/13","19:33:07",69,59,17,28,"M7",13,"FN39TG","South Africa"
7,"6/22/13","2:00:01",69,59,8,7,"M7",13,"FN39TG","South Africa"
7,"6/11/13","21:00:01",68,57,6,26,"M7",13,"FN39TG","South Africa"
7,"6/17/13","3:13:19",66,56,6,17,"M7",13,"FN39TG","South Africa"
7,"6/4/13","20:13:19",68,70,11,6,"M7",13,"FN39TG","South Africa"
7,"6/12/13","4:43:51",69,74,19,29,"M7",13,"FN39TG","South Africa"
7,"6/27/13","19:43:51",66,79,8,27,"M7",13,"FN39TG","South Africa"
7,"6/12/13","16:33:07",68,77,1,10,"M7",13,"FN39TG","South Africa"
7,"6/25/13","5:45:56",67,71,8,4,"M7",13,"FN39TG","South Africa"
7,"6/5/13","15:45:56",67,71,8,18,"M7",13,"FN39TG","South Africa"
7,"6/17/13","3:45:56",68,79,15,4,"M7",13,"FN39TG","South Africa"
7,"6/14/13","17:00:01",69,80,17,18,"M7",13,"FN39TG","South Africa"
7,"6/16/13","19:00:01",69,57,20,25,"M7",13,"FN39TG","South Africa"
7,"6/2/13","11:13:19",70,70,10,3,"M7",13,"FN39TG","South Africa"
7,"6/20/13","5:43:51",70,80,5,28,"M7",13,"FN39TG","South Africa"
7,"6/18/13","9:13:20",66,79,1,27,"M7",13,"FN39TG","South Africa"
7,"6/9/13","6:33:07",69,76,3,22,"M7",13,"FN39TG","South Africa"
7,"6/12/13","9:33:07",68,63,15,1,"M7",13,"FN39TG","South Africa"
7,"6/4/13","7:00:01",69,73,7,16,"M7",13,"FN39TG","South Africa"
7,"6/4/13","13:13:19",70,64,1,29,"M7",13,"FN39TG","South Africa"
7,"6/13/13","22:13:19",69,66,2,21,"M7",13,"FN39TG","South Africa"
7,"6/24/13","9:43:51",65,76,15,9,"M7",13,"FN39TG","South Africa"
7,"6/19/13","10:13:20",69,70,6,12,"M7",13,"FN39TG","South Africa"
7,"6/22/13","13:13:20",69,68,8,27,"M7",13,"FN39TG","South Africa"
7,"6/27/13","18:13:20",66,74,19,17,"M7",13,"FN39TG","South Africa"
7,"6/6/13","3:33:07",67,69,8,15,"M7",13,"FN39TG","South Africa"
7,"6/10/13","13:00:01",70,66,12,7,"M7",13,"FN39TG","South Africa"
7,"6/19/13","22:00:01",70,71,8,29,"M7",13,"FN39TG","South Africa"
7,"6/25/13","10:43:51",67,55,11,27,"M7",13,"FN39TG","South Africa"
7,"6/26/13","17:13:20",70,73,8,8,"M7",13,"FN39TG","South Africa"
7,"6/1/13","22:13:20",65,68,11,1,"M7",13,"FN39TG","South Africa"
7,"6/1/13","4:00:01",69,73,1,8,"M7",13,"FN39TG","South Africa"
7,"6/19/13","22:00:01",70,58,5,7,"M7",13,"FN39TG","South Africa"
7,"6/28/13","13:43:51",66,62,16,5,"M7",13,"FN39TG","South Africa"
7,"6/1/13","16:43:51",67,60,4,30,"M7",13,"FN39TG","South Africa"
7,"6/11/13","2:13:20",65,80,5,29,"M7",13,"FN39TG","South Africa"
7,"6/16/13","7:13:20",67,55,8,12,"M7",13,"FN39TG","South Africa"
7,"6/9/13","6:33:07",66,69,8,12,"M7",13,"FN39TG","South Africa"
7,"6/21/13","18:33:07",66,63,11,26,"M7",13,"FN39TG","South Africa"
7,"6/1/13","4:45:56",67,64,6,24,"M7",13,"FN39TG","South Africa"
7,"6/15/13","18:45:56",70,63,11,26,"M7",13,"FN39TG","South Africa"
7,"6/15/13","0:45:56",69,61,9,12,"M7",13,"FN39TG","South Africa"
7,"6/5/13","1:00:01",68,68,16,3,"M7",13,"FN39TG","South Africa"
7,"6/6/13","2:00:01",66,74,12,20,"M7",13,"FN39TG","South Africa"
7,"6/11/13","13:13:19",66,78,4,18,"M7",13,"FN39TG","South Africa"
7,"6/23/13","1:43:51",69,80,11,15,"M7",13,"FN39TG","South Africa"
7,"6/7/13","15:43:51",67,65,16,9,"M7",13,"FN39TG","South Africa"
7,"6/14/13","22:43:51",67,70,3,11,"M7",13,"FN39TG","South Africa"
7,"6/7/13","3:00:01",70,62,20,8,"M7",13,"FN39TG","South Africa"
7,"6/25/13","3:43:51",67,65,8,17,"M7",13,"FN39TG","South Africa"
7,"6/30/13","8:43:51",69,68,7,13,"M7",13,"FN39TG","South Africa"
7,"6/2/13","10:43:51",65,72,17,16,"M7",13,"FN39TG","South Africa"
7,"6/6/13","14:43:51",67,73,19,13,"M7",13,"FN39TG","South Africa"
7,"6/13/13","21:43:51",68,79,18,11,"M7",13,"FN39TG","South Africa"
7,"6/16/13","0:13:20",69,78,3,3,"M7",13,"FN39TG","South Africa"
7,"6/6/13","20:13:20",69,59,5,18,"M7",13,"FN39TG","South Africa"
7,"6/17/13","7:33:07",69,80,16,14,"M7",13,"FN39TG","South Africa"
7,"6/20/13","10:33:07",65,74,13,22,"M7",13,"FN39TG","South Africa"
7,"6/4/13","6:13:19",69,59,9,22,"M7",13,"FN39TG","South Africa"
7,"6/7/13","9:13:19",69,55,5,1,"M7",13,"FN39TG","South Africa"
7,"6/23/13","7:13:20",70,62,20,17,"M7",13,"FN39TG","South Africa"
7,"6/4/13","0:00:01",66,66,13,18,"M7",13,"FN39TG","South Africa"
7,"6/8/13","4:00:01",67,57,13,1,"M7",13,"FN39TG","South Africa"
7,"6/15/13","17:13:19",68,74,5,23,"M7",13,"FN39TG","South Africa"
7,"6/18/13","20:13:19",67,67,5,13,"M7",13,"FN39TG","South Africa"
7,"6/25/13","3:43:51",65,72,1,5,"M7",13,"FN39TG","South Africa"
7,"6/7/13","15:43:51",68,55,6,26,"M7",13,"FN39TG","South Africa"
7,"6/5/13","19:13:20",68,66,13,3,"M7",13,"FN39TG","South Africa"
7,"6/24/13","20:45:56",65,80,17,12,"M7",13,"FN39TG","South Africa"
7,"6/2/13","21:00:01",65,58,14,28,"M7",13,"FN39TG","South Africa"
7,"6/2/13","3:43:51",67,59,20,21,"M7",13,"FN39TG","South Africa"
7,"6/21/13","22:43:51",67,78,6,25,"M7",13,"FN39TG","South Africa"
7,"6/11/13","18:13:20",69,61,2,19,"M7",13,"FN39TG","South Africa"
7,"6/17/13","0:33:07",66,65,10,17,"M7",13,"FN39TG","South Africa"
7,"6/6/13","19:33:07",65,67,13,10,"M7",13,"FN39TG","South Africa"
7,"6/8/13","21:33:07",70,78,12,26,"M7",13,"FN39TG","South Africa"
7,"6/10/13","23:33:07",67,76,20,23,"M7",13,"FN39TG","South Africa"
7,"6/25/13","2:13:20",70,57,12,15,"M7",13,"FN39TG","South Africa"
7,"6/27/13","4:13:20",66,78,15,29,"M7",13,"FN39TG","South Africa"
7,"6/4/13","11:13:20",66,74,18,19,"M7",13,"FN39TG","South Africa"
7,"6/27/13","16:00:01",66,74,4,1,"M7",13,"FN39TG","South Africa"
7,"6/17/13","12:13:19",66,59,13,25,"M7",13,"FN39TG","South Africa"
7,"6/28/13","23:13:19",70,75,13,30,"M7",13,"FN39TG","South Africa"
7,"6/30/13","1:43:51",70,71,4,22,"M7",13,"FN39TG","South Africa"
7,"6/14/13","15:43:51",67,76,8,29,"M7",13,"FN39TG","South Africa"
7,"6/16/13","17:43:51",69,58,3,19,"M7",13,"FN39TG","South Africa"
7,"6/18/13","19:43:51",68,74,16,16,"M7",13,"FN39TG","South Africa"
7,"6/4/13","11:13:20",70,76,20,2,"M7",13,"FN39TG","South Africa"
7,"6/16/13","23:13:20",67,75,18,7,"M7",13,"FN39TG","South Africa"
7,"6/21/13","10:00:01",66,71,5,19,"M7",13,"FN39TG","South Africa"
7,"6/6/13","1:13:19",69,56,9,3,"M7",13,"FN39TG","South Africa"
7,"6/14/13","9:13:19",68,68,10,6,"M7",13,"FN39TG","South Africa"
7,"6/21/13","16:13:19",69,78,4,19,"M7",13,"FN39TG","South Africa"
7,"6/5/13","6:43:51",67,58,20,6,"M7",13,"FN39TG","South Africa"
7,"6/6/13","7:43:51",66,75,16,19,"M7",13,"FN39TG","South Africa"
7,"6/30/13","7:13:20",66,64,11,12,"M7",13,"FN39TG","South Africa"
7,"6/22/13","5:33:07",69,72,8,4,"M7",13,"FN39TG","South Africa"
7,"6/23/13","6:33:07",66,75,17,5,"M7",13,"FN39TG","South Africa"
7,"6/3/13","16:33:07",66,58,19,20,"M7",13,"FN39TG","South Africa"
7,"6/5/13","18:33:07",68,62,11,5,"M7",13,"FN39TG","South Africa"
7,"6/7/13","20:33:07",66,78,13,15,"M7",13,"FN39TG","South Africa"
7,"6/1/13","20:45:56",68,66,12,3,"M7",13,"FN39TG","South Africa"
7,"6/2/13","21:45:56",68,62,10,8,"M7",13,"FN39TG","South Africa"
7,"6/13/13","8:45:56",69,59,13,25,"M7",13,"FN39TG","South Africa"
7,"6/16/13","11:45:56",66,75,14,23,"M7",13,"FN39TG","South Africa"
7,"6/29/13","0:45:56",65,77,12,2,"M7",13,"FN39TG","South Africa"
7,"6/1/13","2:45:56",70,78,5,24,"M7",13,"FN39TG","South Africa"
7,"6/6/13","7:45:56",69,76,5,5,"M7",13,"FN39TG","South Africa"
7,"6/22/13","4:00:01",69,72,11,16,"M7",13,"FN39TG","South Africa"
7,"6/26/13","14:13:19",66,75,14,23,"M7",13,"FN39TG","South Africa"
7,"6/21/13","15:43:51",69,70,14,13,"M7",13,"FN39TG","South Africa"
7,"6/19/13","19:13:20",65,73,13,9,"M7",13,"FN39TG","South Africa"
7,"6/3/13","9:33:07",68,62,5,5,"M7",13,"FN39TG","South Africa"
7,"6/14/13","20:33:07",66,71,1,3,"M7",13,"FN39TG","South Africa"
7,"6/24/13","6:00:01",69,61,3,7,"M7",13,"FN39TG","South Africa"
7,"6/5/13","17:00:01",67,62,8,6,"M7",13,"FN39TG","South Africa"
7,"6/11/13","23:00:01",70,73,2,23,"M7",13,"FN39TG","South Africa"
7,"6/15/13","3:13:19",70,71,7,9,"M7",13,"FN39TG","South Africa"
7,"6/11/13","5:43:51",65,71,13,13,"M7",13,"FN39TG","South Africa"
7,"6/17/13","11:43:51",69,70,19,21,"M7",13,"FN39TG","South Africa"
7,"6/19/13","19:13:20",68,79,17,29,"M7",13,"FN39TG","South Africa"
7,"6/8/13","14:33:07",68,60,15,13,"M7",13,"FN39TG","South Africa"
7,"6/9/13","21:00:01",67,73,9,5,"M7",13,"FN39TG","South Africa"
7,"6/23/13","11:13:19",68,70,19,5,"M7",13,"FN39TG","South Africa"
7,"6/5/13","23:13:19",65,75,1,18,"M7",13,"FN39TG","South Africa"
7,"6/19/13","13:43:51",69,61,9,24,"M7",13,"FN39TG","South Africa"
7,"6/23/13","17:43:51",66,68,5,4,"M7",13,"FN39TG","South Africa"
7,"6/2/13","2:13:20",67,62,14,12,"M7",13,"FN39TG","South Africa"
7,"6/11/13","11:13:20",66,68,12,7,"M7",13,"FN39TG","South Africa"
